,Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
127,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:24.098,5,3.547409469632946e-05,-1.9470576147959506,FOV2,0.3456482056543758,0.7120225955481004,2457125.239609031
128,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:28.953,5,3.6675743859244495e-05,-1.9470537368660912,FOV2,0.3456461882797927,0.7120233628953151,2457125.2396652284
129,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:33.809,5,3.7877382834778266e-05,-1.947049858933224,FOV2,0.3456441709024838,0.7120241302379657,2457125.239721426
130,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:38.664,5,3.907901160572403e-05,-1.9470459809973426,FOV2,0.34564215352244526,0.7120248975760559,2457125.2397776237
131,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:43.519,5,4.0280630160731485e-05,-1.947042103058445,FOV2,0.3456401361396747,0.7120256649095855,2457125.239833821
132,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:48.375,5,4.148223849371003e-05,-1.9470382251165286,FOV2,0.34563811875417116,0.7120264322385556,2457125.2398900185
133,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:53.230,5,4.2683836603537305e-05,-1.9470343471715934,FOV2,0.34563610136593415,0.7120271995629658,2457125.239946216
134,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T17:38:58.085,5,4.3885424494961233e-05,-1.9470304692236429,FOV2,0.3456340839749657,0.7120279668828158,2457125.2400024137
135,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:51:48.490,1,0.0037491317986759077,-1.9348994432508058,FOV1,0.3393175933200132,0.7144029904680943,2457125.41559066
136,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:51:59.183,1,0.003751709005749993,-1.9348908821732063,FOV1,0.33931313164073534,0.7144046486667632,2457125.4157144297
137,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:04.038,1,0.003752879155797853,-1.9348869950617777,FOV1,0.33931110583730156,0.7144054015546245,2457125.4157706266
138,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:08.894,1,0.0037540492959852864,-1.934883107947513,FOV1,0.3393090800312268,0.714406154437816,2457125.4158268236
139,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:13.749,1,0.0037552194262555874,-1.9348792208303949,FOV1,0.33930705422249763,0.7144069073163435,2457125.4158830205
140,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:18.604,1,0.003756389546558909,-1.934875333710406,FOV1,0.3393050284111029,0.7144076601902124,2457125.4159392174
141,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:23.460,1,0.0037575596568497323,-1.9348714465875352,FOV1,0.3393030025970329,0.7144084130594275,2457125.4159954144
142,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:28.315,1,0.0037587297570884242,-1.934867559461768,FOV1,0.3393009767802787,0.7144091659239926,2457125.4160516113
143,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:33.170,1,0.003759899847240777,-1.934863672333095,FOV1,0.33929895096083307,0.714409918783912,2457125.4161078082
144,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T21:52:38.025,1,0.003761069927277706,-1.9348597852015081,FOV1,0.3392969251386898,0.7144106716391874,2457125.416164005
145,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:27.475,2,0.005282657158381109,-1.9297739516202868,FOV2,0.33664537947543444,0.7153912231307186,2457125.489655031
146,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:33.313,2,0.005284048328017636,-1.929769273103674,FOV2,0.3366429393610387,0.7153921210387886,2457125.4897226035
147,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:38.168,2,0.005285205283012952,-1.9297653822129863,FOV2,0.33664091003737945,0.7153928677787235,2457125.4897788
148,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:43.024,2,0.005286362227977328,-1.9297614913194399,FOV2,0.3366388807110475,0.7153936145139767,2457125.489834997
149,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:47.879,2,0.005287519162876391,-1.9297576004230237,FOV2,0.3366368513820346,0.7153943612445519,2457125.4898911933
150,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:52.734,2,0.005288676087680193,-1.9297537095237298,FOV2,0.3366348220503358,0.715395107970452,2457125.4899473903
151,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:38:57.590,2,0.005289833002365463,-1.9297498186215503,FOV2,0.3366327927159449,0.7153958546916787,2457125.4900035867
152,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:39:02.445,2,0.005290989906913728,-1.92974592771648,FOV2,0.3366307633788587,0.7153966014082346,2457125.4900597837
153,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:39:07.300,2,0.00529214680131181,-1.9297420368085159,FOV2,0.33662873403907423,0.7153973481201202,2457125.49011598
154,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-12T23:39:12.155,2,0.005293303685552171,-1.9297381458976557,FOV2,0.3366267046965905,0.7153980948273366,2457125.490172177
155,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:26.891,2,0.004413075467675765,-0.8613573742829277,FOV2,-0.2236478867234926,0.7208281378046335,2457140.497576187
156,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:32.730,2,0.0044118728387855894,-0.8613526849604143,FOV2,-0.22365013454541602,0.7208273511903402,2457140.4976437585
157,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:37.585,2,0.004410872665371243,-0.8613487850881474,FOV2,-0.22365200394281137,0.720826696998422,2457140.4976999545
158,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:42.440,2,0.004409872485325513,-0.8613448852177099,FOV2,-0.22365387333718384,0.7208260428026222,2457140.4977561506
159,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:47.295,2,0.004408872298652724,-0.8613409853490992,FOV2,-0.22365574272853397,0.7208253886029419,2457140.497812346
160,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:52.151,2,0.004407872105361571,-0.8613370854823134,FOV2,-0.2236576121168632,0.7208247343993797,2457140.497868542
161,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:49:57.006,2,0.004406871905467812,-0.8613331856173496,FOV2,-0.22365948150217366,0.7208240801919356,2457140.497924738
162,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:50:01.861,2,0.0044058716989913505,-0.8613292857542023,FOV2,-0.22366135088446934,0.7208234259806077,2457140.497980934
163,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:50:06.717,2,0.004404871485957718,-0.8613253858928653,FOV2,-0.22366322026375549,0.7208227717653951,2457140.4980371296
164,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-27T23:50:11.572,2,0.0044038712663984105,-0.8613214860333308,FOV2,-0.2236650896400367,0.7208221175462958,2457140.4980933256
165,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:01.937,3,0.0012470761432875129,-0.8491451395692365,FOV1,-0.22949134638163846,0.7187591038214571,2457140.673678137
166,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:12.630,3,0.0012448286852134425,-0.8491365627885173,FOV1,-0.22949544295837002,0.7187576363532576,2457140.6738019055
167,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:17.485,3,0.0012438082297505692,-0.8491326685545781,FOV1,-0.22949730298015658,0.7187569700518104,2457140.673858102
168,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:22.341,3,0.0012427877677745863,-0.8491287743224577,FOV1,-0.22949916299894796,0.7187563037465293,2457140.6739142984
169,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:27.196,3,0.0012417672992567376,-0.8491248800921667,FOV1,-0.22950102301473793,0.7187556374374162,2457140.6739704944
170,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:32.051,3,0.0012407468241714312,-0.8491209858637102,FOV1,-0.2295028830275221,0.7187549711244728,2457140.674026691
171,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:36.907,3,0.0012397263425004028,-0.8491170916370941,FOV1,-0.22950474303729698,0.7187543048077009,2457140.6740828874
172,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:41.762,3,0.0012387058542298853,-0.8491131974123214,FOV1,-0.22950660304405937,0.7187536384871003,2457140.674139084
173,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:46.617,3,0.0012376853593517724,-0.8491093031893958,FOV1,-0.22950846304780748,0.7187529721626723,2457140.67419528
174,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T04:03:51.473,3,0.0012366648578633988,-0.849105408968316,FOV1,-0.2295103230485416,0.7187523058344167,2457140.6742514763
175,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:49:40.991,5,-0.0001034152615185691,-0.844014314275718,FOV2,-0.2319401733513002,0.7178776423971772,2457140.747742054
176,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:49:46.829,5,-0.00010465250141090653,-0.8440096346014989,FOV2,-0.23194240517415302,0.7178768351642507,2457140.747809626
177,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:49:51.685,5,-0.0001056814590001736,-0.8440057427532559,FOV2,-0.2319442612659438,0.7178761638249308,2457140.7478658226
178,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:49:56.540,5,-0.00010671042317927958,-0.8440018509068656,FOV2,-0.2319461173547264,0.717875492481805,2457140.7479220196
179,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:50:01.395,5,-0.0001077393939575394,-0.8439979590623287,FOV2,-0.23194797344049997,0.7178748211348739,2457140.747978216
180,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:50:06.251,5,-0.00010876837133722995,-0.8439940672196463,FOV2,-0.2319498295232635,0.717874149784138,2457140.7480344125
181,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:50:11.106,5,-0.00010979735531574001,-0.8439901753788178,FOV2,-0.23195168560301654,0.7178734784295964,2457140.748090609
182,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:50:15.961,5,-0.00011082634588490176,-0.8439862835398431,FOV2,-0.23195354167976107,0.7178728070712495,2457140.7481468054
183,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:50:20.817,5,-0.00011185534303166937,-0.8439823917027167,FOV2,-0.23195539775349922,0.7178721357090962,2457140.7482030024
184,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T05:50:25.672,5,-0.00011288434673648162,-0.8439784998674361,FOV2,-0.23195725382423407,0.7178714643431358,2457140.748259199
185,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:16.228,5,-0.0033594736416864774,-0.8318273485598586,FOV1,-0.2377420083523462,0.7157552425185555,2457140.92384617
186,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:26.922,5,-0.0033617842961309176,-0.8318187896248797,FOV1,-0.23774607572905693,0.7157537378030638,2457140.92396994
187,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:31.777,5,-0.003362833445325333,-0.8318149034936889,FOV1,-0.23774792249280355,0.715753054589813,2457140.9240261368
188,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:36.632,5,-0.0033638826009186502,-0.8318110173643215,FOV1,-0.23774976925358812,0.7157523713727979,2457140.9240823337
189,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:41.488,5,-0.0033649317629525005,-0.8318071312367868,FOV1,-0.23775161601140257,0.7157516881520221,2457140.9241385306
190,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:46.343,5,-0.0033659809314638025,-0.8318032451110962,FOV1,-0.23775346276623993,0.7157510049274871,2457140.924194728
191,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:51.198,5,-0.003367030106483422,-0.8317993589872584,FOV1,-0.23775530951809368,0.7157503216991955,2457140.924250925
192,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:03:56.054,5,-0.0033680792880368383,-0.8317954728652789,FOV1,-0.2377571562669597,0.715749638467149,2457140.924307122
193,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:04:00.909,5,-0.0033691284761440932,-0.8317915867451635,FOV1,-0.23775900301283334,0.7157489552313485,2457140.924363319
194,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T10:04:05.765,5,-0.0033701776708196752,-0.8317877006269185,FOV1,-0.23776084975571218,0.7157482719917955,2457140.924419516
195,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:49:55.364,7,-0.004747757427765906,-0.8267072234319945,FOV2,-0.24017337719925658,0.7148515571591422,2457140.9979110085
196,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:01.202,7,-0.004749029125096251,-0.826702553539329,FOV2,-0.24017559310863956,0.7148507297096788,2457140.9979785816
197,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:06.058,7,-0.004750086739121692,-0.8266986698259267,FOV2,-0.24017743596602686,0.7148500415573597,2457140.998034779
198,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:10.913,7,-0.00475114435967236,-0.8266947861143911,FOV2,-0.2401792788204317,0.7148493534013066,2457140.9980909764
199,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:15.769,7,-0.004752201986768229,-0.826690902404726,FOV2,-0.24018112167185124,0.7148486652415225,2457140.9981471733
200,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:20.624,7,-0.004753259620423833,-0.826687018696938,FOV2,-0.24018296452028115,0.7148479770780076,2457140.9982033707
201,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:25.479,7,-0.004754317260649145,-0.8266831349910282,FOV2,-0.24018480736572045,0.7148472889107633,2457140.998259568
202,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:30.335,7,-0.004755374907447561,-0.8266792512869992,FOV2,-0.24018665020816732,0.7148466007397895,2457140.998315765
203,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:35.190,7,-0.00475643256081774,-0.8266753675848495,FOV2,-0.24018849304762244,0.714845912565086,2457140.9983719625
204,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-04-28T11:50:40.045,7,-0.00475749022075217,-0.8266714838845778,FOV2,-0.24019033588408675,0.7148452243866524,2457140.99842816
205,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:48:55.883,6,-0.004532807309425838,-0.6758407414431522,FOV1,0.5444127336909644,0.7220347748550283,2457196.1627883962
206,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:06.577,6,-0.004526938054578653,-0.6758343202915095,FOV1,0.5444098295330687,0.7220376528172053,2457196.162912159
207,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:11.432,6,-0.004524273161656948,-0.6758314047984869,FOV1,0.5444085109129775,0.722038959539311,2457196.162968353
208,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:16.288,6,-0.004521608273615767,-0.6758284893011038,FOV1,0.5444071922901706,0.7220402662616402,2457196.163024547
209,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:21.143,6,-0.004518943390495334,-0.6758255737993231,FOV1,0.5444058736646216,0.7220415729842141,2457196.1630807407
210,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:25.999,6,-0.004516278512330938,-0.6758226582931113,FOV1,0.5444045550363061,0.7220428797070494,2457196.163136935
211,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:30.854,6,-0.0045136136391554236,-0.67581974278244,FOV1,0.5444032364052036,0.7220441864301623,2457196.1631931285
212,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:35.709,6,-0.004510948770995417,-0.6758168272672825,FOV1,0.5444019177712947,0.7220454931535675,2457196.163249322
213,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:40.565,6,-0.004508283907874879,-0.675813911747617,FOV1,0.5444005991345641,0.722046799877276,2457196.1633055164
214,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T15:49:45.420,6,-0.004505619049813886,-0.6758109962234268,FOV1,0.544399280494999,0.7220481066012979,2457196.16336171
215,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T17:35:34.985,5,-0.0010249408684199887,-0.6719944148458075,FOV2,0.5426724239415448,0.7237571972834944,2457196.236848597
216,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T17:35:40.823,5,-0.0010217444301441959,-0.6719909020982241,FOV2,0.5426708339049362,0.7237587689440755,2457196.236916166
217,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T17:35:45.679,5,-0.0010190861183064803,-0.6719879807173476,FOV2,0.5426695115480746,0.7237600760156147,2457196.236972359
218,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T17:35:50.534,5,-0.0010164278115086093,-0.6719850593319581,FOV2,0.5426681891883021,0.7237613830874232,2457196.2370285527
219,target,3.443839488191353,-1.052579239493871,13:09:16.192,-60:18:30.053,2015-06-22T17:35:55.389,5,-0.0010137695097727712,-0.6719821379420327,FOV2,0.5426668668256023,0.7237626901595136,2457196.237084746
